"id","lat","lng","artdtsch","artbot","gattungdeutsch","strname","pflanzjahr","standalter","bezirk","standortnr","wassermenge","wassersumme","anzahlg"
"16030","51.3242631406","12.2744415852","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,4,"Grünau-Nord","47552",100,"300","3"
"82131","51.3069903331","12.2928784341","Eberesche","Sorbus aucuparia","Sorbus","WG Neubauernsiedlung-Grünverbindung zwischen Rapsweg und Neubauernstraße (3.BA)",2012,12,"Großzschocher","G25823",70,"270","5"
"id-60283","51.3274845622","12.2780383124","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76341",100,"400","4"
"5337","51.3071726259","12.2945628716","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Rapsweg",2022,2,"Großzschocher","118826",150,"150","1"
"15806","51.3194654514","12.2842833889","Stiel-Eiche","Quercus robur","Quercus","Heilbronner Straße",2023,1,"Grünau-Mitte","125970",100,"300","3"
"id-8970","51.3272755745","12.3456710325","Hopfenbuche","Ostrya carpinifolia","Ostrya","Könneritzstraße",2016,8,"Schleußig","39570",30,"30","1"
"97038","51.3253870059","12.2898145986","Stiel-Eiche","Quercus robur","Quercus","WG Grünau WK 5.1-Garskestraße/Lützner Straße/Schönauer Straße",2020,4,"Schönau","68683",100,"100","1"
"id-56530","51.3439110737","12.3747212723","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Richard-Wagner-Straße",2013,11,"Zentrum","73388",50,"200","4"
"id-7975","51.3197368356","12.3413807448","Baumhasel","Corylus colurna","Corylus","Könneritzstraße",1985,39,"Schleußig","39430",27,"27","1"
"16759","51.3404686443","12.3149520318","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Merseburger Straße",2024,0,"Altlindenau","43719",30,"180","6"
"id-57764","51.3777665465","12.4464382742","Scharlach-Eiche","Quercus coccinea","Quercus","Eichbergstraße",2013,11,"Thekla","73463",200,"200","1"
"id-60109","51.31293395","12.2887082157","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76225",100,"400","4"
"5871","51.267447379","12.2912010865","Säulen-Ahorn","Acer platanoides 'Columnare'","Acer","Holunderweg",2016,8,"Knautkleeberg-Knauthain","75046",30,"30","1"
"id-22223","51.3242526352","12.3806846799","Platane","Platanus x acerifolia","Platanus","Lößniger Straße",2001,23,"Südvorstadt","31236",10,"20","2"
"11880","51.3221545213","12.321261415","Süßkirsche 'Burlat'","Prunus avium 'Burlat'","Prunus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42183",150,"550","5"
"102045","51.3226704038","12.3210954064","Haus-Apfel 'Rote Sternrenette'","Malus domestica 'Rote Sternrenette'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42212",150,"550","5"
"id-10980","51.3390910741","12.2991595217","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Schomburgkstraße",2021,3,"Neulindenau","45752",100,"100","1"
"1655","51.3196646255","12.2775624979","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,4,"Schönau","47435",150,"450","4"
"3314","51.3251780739","12.2740532648","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,3,"Grünau-Nord","47563",100,"500","5"
"id-30305","51.3325866404","12.4063924881","Kegelförmiger Spitz-Ahorn","Acer platanoides 'Emerald Queen'","Acer","Riebeckstraße",1996,28,"Reudnitz-Thonberg","22126",40,"70","2"
"id-59422","51.3348968745","12.3351950099","Amberbaum","Liquidambar styraciflua","Liquidambar","Siemeringstraße",2017,7,"Lindenau","75078",80,"1040","14"
"id-30217","51.3483919076","12.4014659646","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Schulze-Delitzsch-Straße",2014,10,"Neustadt-Neuschönefeld","8060",50,"400","18"
"90382","51.3248423385","12.2905831352","Stiel-Eiche","Quercus robur","Quercus","WG Grünau WK 5.1-Garskestraße/Lützner Straße/Schönauer Straße",2020,4,"Schönau","78028",100,"200","2"
"id-55860","51.3431187401","12.3173792867","Winter-Linde 'Rancho'","Tilia cordata 'Rancho'","Tilia","Rosenmüllerstraße",2011,13,"Leutzsch","71506",25,"25","1"
"3266","51.3239139588","12.2923895534","Ess-Kastanie","Castanea sativa","Castanea","Parkplatz 6104",2021,3,"Grünau-Ost","53307",150,"150","1"
"16614","51.3675570594","12.3719495314","Hopfenbuche","Ostrya carpinifolia","Ostrya","Corinthstraße",2024,0,"Gohlis-Mitte","133797",50,"525","20"
"90159","51.3291532967","12.3082558795","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20512",50,"50","1"
"15804","51.3201656826","12.2839705653","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,1,"Grünau-Mitte","125968",100,"300","3"
"90276","51.3257770582","12.2783536536","Hänge-Buche","Fagus sylvatica 'Pendula'","Fagus","Schönauer Viertel, nördlich Weimarer Straße",2016,8,"Schönau","G46013",15,"30","2"
"3530","51.3192833977","12.2843618836","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Heilbronner Straße",2022,2,"Grünau-Mitte","87272",100,"300","3"
"1648","51.325550782","12.2898525808","Stiel-Eiche","Quercus robur","Quercus","Parkplatz 6004",2020,4,"Schönau","78001",100,"300","3"
"id-12700","51.3407267689","12.3295708124","Kugel-Spitz-Ahorn","Acer platanoides 'Globosum'","Acer","Friesenstraße",1930,94,"Altlindenau","54914",10,"10","1"
"id-57801","51.3258551462","12.2764288376","Nelken-Kirsche","Prunus serrulata 'Kanzan'","Prunus","Mühlhäuser Ring",2014,10,"Schönau","74224",80,"875","18"
"1647","51.3256394278","12.2897214395","Stiel-Eiche","Quercus robur","Quercus","Parkplatz 6004",2020,4,"Schönau","78000",100,"300","3"
"id-60286","51.3273838666","12.2775566059","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76338",100,"400","4"
"15969","51.3458483565","12.3152758145","Säulen-Eiche","Quercus robur 'Fastigiata'","Quercus","Benediktusstraße",2020,4,"Leutzsch","76980",25,"155","12"
"id-30650","51.3418778999","12.4058531286","Amberbaum","Liquidambar styraciflua","Liquidambar","Hermann-Liebmann-Straße",2011,13,"Neustadt-Neuschönefeld","9047",40,"640","16"
"94868","51.3226611504","12.3213513102","Walnuss","Juglans regia","Juglans","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42211",150,"650","6"
"id-28476","51.3341193205","12.4023854236","Berg-Ahorn","Acer pseudoplatanus","Acer","Reichpietschstraße",1960,64,"Reudnitz-Thonberg","22206",10,"160","30"
"id-30645","51.3417444981","12.4059901927","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Hermann-Liebmann-Straße",2011,13,"Neustadt-Neuschönefeld","9041",40,"640","16"
"16026","51.3234876332","12.2748615268","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,4,"Grünau-Nord","47543",150,"450","4"
"16025","51.3219589932","12.2758282229","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2020,4,"Grünau-Nord","47496",150,"450","4"
"8245","51.3512465265","12.3616943534","Winter-Linde","Tilia cordata","Tilia","Rosental (vorderes)",2019,5,"Zentrum-Nordwest","G5174",18,"50","5"
"3322","51.3211376698","12.2764169099","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,3,"Grünau-Nord","47486",150,"650","6"
"id-60274","51.3278273077","12.2792984268","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76349",100,"300","3"
"2323","51.3438669147","12.3187159579","Säulen-Tulpenbaum","Liriodendron tulipifera 'Fastigiatum'","Liriodendron","Pufendorfstraße",2021,3,"Leutzsch","77004",30,"60","2"
"15770","51.3072285289","12.2945326967","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Rapsweg",2022,2,"Großzschocher","51613",150,"150","1"
"id-60299","51.3271413656","12.2756926503","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76327",100,"500","5"
"11264","51.3271192366","12.3239800752","Feld-Ahorn 'Elsrijk'","Acer campestre 'Elsrijk'","Acer","ehemalige Gleistrasse zwischen Gießerstraße und Naumburger Straße",2013,11,"Plagwitz","G3529",20,"30","2"
"94865","51.3226087272","12.3217173879","Mispel","Mespilus germanica","Mespilus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42208",150,"650","6"
"id-60280","51.327606742","12.2785118573","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76344",100,"400","4"
"102042","51.3219631475","12.3209715639","Haus-Apfel 'Topaz'","Malus domestica 'Topaz'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42201",150,"500","5"
"id-28442","51.3337374647","12.3968600848","Gefülltblühende Rosskastanie","Aesculus hippocastanum 'Baumannii'","Aesculus","Johannisallee",2010,14,"Reudnitz-Thonberg","22369",50,"50","1"
"id-55859","51.3431550198","12.3172629989","Winter-Linde 'Rancho'","Tilia cordata 'Rancho'","Tilia","Rosenmüllerstraße",2011,13,"Leutzsch","71505",10,"10","1"
"17091","51.332683157161966","12.332827378325078",NULL,NULL,"Quercus","Aurelienstraße",2024,0,"Altlindenau","osm_wababele_aurstr_28",5,"15","6"
"id-12230","51.3406915335","12.3137647795","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Merseburger Straße",2024,0,"Leutzsch","43675",10,"10","1"
"id-13455","51.3366602783","12.3422734921","Platane","Platanus x acerifolia","Platanus","Bowmanstraße",2011,13,"Altlindenau","44354",150,"350","3"
"3217","51.3242706507","12.293713106","Säulen-Tulpenbaum","Liriodendron tulipifera 'Fastigiatum'","Liriodendron","Weißdornstraße",2021,3,"Grünau-Ost","85561",100,"100","1"
"16001","51.3318089365","12.3256280336","Säulen-Ulme","Ulmus 'Columella'","Ulmus","Gießerstraße",2020,4,"Lindenau","76961",25,"35","2"
"id-29080","51.3481479178","12.3718441199","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parthenstraße",2015,9,"Zentrum-Nord","12927",60,"60","1"
"id-57976","51.3234024499","12.3232385053","Feld-Ahorn","Acer campestre","Acer","Weg 5202",2013,11,"Plagwitz","73664",100,"745","12"
"id-13063","51.3415829795","12.3370120555","Blumen-Esche","Fraxinus ornus","Fraxinus","Erich-Köhn-Straße",2019,5,"Altlindenau","54959",20,"105","8"
"102048","51.3228529533","12.3211411772","Haus-Apfel 'Cox Orange'","Malus domestica 'Cox Orange'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42215",150,"550","5"
"6309","51.3473512931","12.3979465911","Sorte Gemeiner Fliede","Syringa vulgaris 'Mme Florentine Stepman'","Syringa","Mariannenstraße",2023,1,"Neustadt-Neuschönefeld","8212",10,"50","5"
"8097","51.3207999179","12.2547801329","Stiel-Eiche","Quercus robur","Quercus","Park Miltitz",2020,4,"Miltitz","G49709",50,"50","1"
"id-31670","51.3438451698","12.4278898814","Schmalkronige Weiß-Esche","Fraxinus americana 'Skyline'","Fraxinus","Wurzner Straße",2014,10,"Sellerhausen-Stünz","6059",35,"35","1"
"id-60108","51.3129682451","12.2889074","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76224",100,"400","4"
"id-60307","51.3272813426","12.2769036","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76334",100,"400","4"
"id-57972","51.323335662","12.3238026552","Feld-Ahorn","Acer campestre","Acer","Weg 5202",2013,11,"Plagwitz","73660",100,"745","11"
"id-12589","51.3352269976","12.3317511586","Chinesische Wildbirne 'Chanticleer'","Pyrus calleryana 'Chanticleer'","Pyrus","Schadowstraße",2000,24,"Lindenau","44386",100,"700","7"
"16615","51.3676389429","12.3718354606","Hopfenbuche","Ostrya carpinifolia","Ostrya","Corinthstraße",2024,0,"Gohlis-Mitte","133798",50,"200","8"
"id-29920","51.3473525731","12.3974579264","Robinie 'Sandraudiga'","Robinia pseudoacacia 'Sandraudiga'","Robinia","Rosa-Luxemburg-Straße",2018,6,"Neustadt-Neuschönefeld","9171",20,"80","6"
"id-27729","51.3314071419","12.3738248956","Platane","Platanus x acerifolia","Platanus","Karl-Liebknecht-Straße",2015,9,"Zentrum-Süd","34274",60,"140","3"
"90161","51.32914216","12.3081705369","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20514",50,"50","1"
"94845","51.3222554252","12.321221657","Walnuss","Juglans regia","Juglans","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42168",150,"650","6"
"id-60281","51.327564537","12.2783677824","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76343",100,"400","4"
"id-59974","51.3905093529","12.3181908754","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Rudolf-Breitscheid-Straße",2018,6,"Lindenthal","75517",10,"20","2"
"id-29925","51.3481482415","12.3995572378","Robinie 'Sandraudiga'","Robinia pseudoacacia 'Sandraudiga'","Robinia","Rosa-Luxemburg-Straße",2018,6,"Neustadt-Neuschönefeld","9177",20,"78","6"
"90144","51.3292677679","12.3087594017","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20486",80,"130","2"
"90148","51.3293032242","12.3083260558","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20495",50,"50","1"
"id-58978","51.3465780233","12.3159689069","Säulen-Eiche 'Fastigiata Koster'","Quercus robur 'Fastigiata Koster'","Quercus","Weinbergstraße",2019,5,"Leutzsch","75863",40,"120","4"
"id-13050","51.3415715762","12.3367954461","Blumen-Esche","Fraxinus ornus","Fraxinus","Erich-Köhn-Straße",2019,5,"Altlindenau","54978",20,"130","10"
"90145","51.3294270072","12.308620434","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20489",50,"50","1"
"id-58006","51.3232444412","12.3245846927","Hainbuche","Carpinus betulus","Carpinus","Weg 5202",2013,11,"Plagwitz","73657",100,"640","8"
"17183","51.2849167","12.33665","Gemeine Esche","Fraxinus excelsior","Fraxinus","Lauerscher Weg",2024,0,"Großzschocher","osm_cossi_1
",80,"1265","16"
"15793","51.3250992978","12.2902991442","Stiel-Eiche","Quercus robur","Quercus","WG Grünau WK 5.1-Garskestraße/Lützner Straße/Schönauer Straße",2020,4,"Schönau","78024",100,"400","4"
"9555","51.3289357223","12.4194075429",NULL,"Rhododendron 'Old Port'","Rhododendron","Ostfriedhof",2010,14,"Anger-Crottendorf","G43737",30,"140","5"
"id-60308","51.3273055205","12.2770730028","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76335",100,"400","4"
"id-6991","51.3104410581","12.3692427982","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Windscheidstraße",1998,26,"Connewitz","42621",100,"100","1"
"8111","51.3206262839","12.2546363445","Silber-Linde","Tilia tomentosa","Tilia","Park Miltitz",2020,4,"Miltitz","G52275",50,"50","1"
"id-55633","51.3421713813","12.4058412888","Nelken-Kirsche","Prunus serrulata 'Kanzan'","Prunus","Hermann-Liebmann-Straße",2011,13,"Neustadt-Neuschönefeld","71315",40,"640","16"
"id-32710","51.3607432211","12.391930062","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Dessauer Straße",2016,8,"Eutritzsch","3400",9,"17","2"
"15966","51.3203240445","12.2551296555","Spitz-Ahorn","Acer platanoides","Acer","Auenweg",2020,4,"Miltitz","51965",100,"680","11"
"8627","51.3069976683","12.2927172872","Japanischer Schnurbaum","Sophora japonica","Sophora","WG Neubauernsiedlung-Grünverbindung zwischen Rapsweg und Neubauernstraße (3.BA)",2012,12,"Großzschocher","G25822",80,"80","1"
"7641","51.3522756667","12.3697386794","Holländische Linde","Tilia x vulgaris","Tilia","Kickerlingsberg/Springerstraße",2011,13,"Zentrum-Nordwest","G2023",18,"76","6"
"id-60003","51.3168428626","12.2657945241","Herbst-Flammen-Ahorn","Acer x  freemanii 'Autumn Blaze'","Acer","Lützner Straße",2018,6,"Grünau-Nord","75486",250,"700","3"
"15794","51.320443715","12.283846876","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Parkplatz 6201",2023,1,"Grünau-Mitte","125960",100,"200","2"
"11881","51.3221983758","12.3213266106","Süßkirsche 'Burlat'","Prunus avium 'Burlat'","Prunus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42184",150,"450","4"
"7545","51.3842668278","12.3156664732","Fächerblattbaum","Ginkgo biloba","Ginkgo","Grünfläche an der Pater-Gordian-Straße",2018,6,"Wahren","G45953",10,"10","1"
"id-4728","51.3217104697","12.2759976941","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,3,"Grünau-Nord","47493",150,"550","5"
"id-58007","51.3232552201","12.3244778414","Hainbuche","Carpinus betulus","Carpinus","Weg 5202",2013,11,"Plagwitz","73658",100,"585","9"
"94866","51.322658845","12.3215374773","Walnuss","Juglans regia","Juglans","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42209",150,"650","6"
"3265","51.3239419881","12.2925635018","Ess-Kastanie","Castanea sativa","Castanea","Parkplatz 6104",2021,3,"Grünau-Ost","53309",100,"100","1"
"11879","51.32214793","12.3213585466","Süßkirsche 'Hedelfinger Riesenkirsche'","Prunus avium 'Hedelfinger Riesenkirsche'","Prunus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42182",150,"550","5"
"id-60300","51.3271600144","12.2758794632","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76328",100,"600","6"
"16755","51.3407430542","12.3134936636","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Merseburger Straße",2024,0,"Leutzsch","43677",10,"10","1"
"id-31835","51.351965981","12.3747026105","Gefülltblühende Rosskastanie","Aesculus hippocastanum 'Baumannii'","Aesculus","Nordplatz",2015,9,"Zentrum-Nord","53479",5,"5","1"
"id-29919","51.3473258698","12.3973814549","Robinie 'Sandraudiga'","Robinia pseudoacacia 'Sandraudiga'","Robinia","Rosa-Luxemburg-Straße",2018,6,"Neustadt-Neuschönefeld","9170",20,"80","6"
"id-33143","51.3612267619","12.3825963914","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Wilhelminenstraße",2013,11,"Eutritzsch","4031",10,"30","3"
"3317","51.3253937319","12.2737638683","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,3,"Grünau-Nord","85404",100,"300","3"
"11542","51.3199969801","12.3376469912","Platane","Platanus x acerifolia","Platanus","Spielplatz Oeserstraße (Mormonenkirchplatz)",2010,14,"Schleußig","G1879",90,"90","1"
"id-60305","51.3272564217","12.2767216083","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76333",100,"400","4"
"id-58946","51.3169506278","12.2664612564","Herbst-Flammen-Ahorn","Acer x  freemanii 'Autumn Blaze'","Acer","Lützner Straße",2018,6,"Grünau-Nord","75485",250,"750","3"
"294","51.3547392317","12.3751011884","Apfel-Dorn","Crataegus x lavallei","Crataegus","Balzacstraße",2020,4,"Zentrum-Nord","53838",15,"35","4"
"15803","51.3201883028","12.2841044274","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Heilbronner Straße",2023,1,"Grünau-Mitte","125967",100,"400","4"
"11885","51.3216596443","12.320934425","Ess-Kastanie","Castanea sativa","Castanea","Gleis-Grün-Zug Bahnhof Plagwitz",2020,4,"Plagwitz","G42192",150,"500","5"
"id-30646","51.3417944551","12.4059717183","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Hermann-Liebmann-Straße",2011,13,"Neustadt-Neuschönefeld","9042",40,"640","16"
"id-458","51.2683147472","12.2931307798","Rotblühende Rosskastanie 'Briotii'","Aesculus x carnea 'Briotii'","Aesculus","Am Klucksgraben",1999,25,"Knautkleeberg-Knauthain","51674",60,"1705","29"
"id-10249","51.329522209","12.3685243023","Platane","Platanus x acerifolia","Platanus","Grassistraße",2017,7,"Zentrum-Süd","37009",200,"350","2"
"id-28474","51.3341801195","12.4020692731","Berg-Ahorn","Acer pseudoplatanus","Acer","Reichpietschstraße",1960,64,"Reudnitz-Thonberg","22204",10,"160","31"
"id-2041","51.3203119042","12.2550146889","Spitz-Ahorn","Acer platanoides","Acer","Auenweg",2012,12,"Miltitz","51966",125,"1235","12"
"id-4758","51.3238581834","12.2747992133","Straßen-Esche","Fraxinus excelsior 'Westhof´s Glorie'","Fraxinus","Kiewer Straße",2000,24,"Schönau","47513",250,"250","1"
"id-8978","51.326939158","12.3454909239","Baumhasel","Corylus colurna","Corylus","Könneritzstraße",1985,39,"Schleußig","39575",23,"1686","100"
"id-25296","51.3151534799","12.4200224756","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Naunhofer Straße",2014,10,"Stötteritz","24386",50,"50","1"
"5870","51.2673699617","12.2912331686","Säulen-Ahorn","Acer platanoides 'Columnare'","Acer","Holunderweg",2016,8,"Knautkleeberg-Knauthain","75047",30,"30","1"
"id-60104","51.3133015487","12.2923565072","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76220",150,"400","3"
"id-27708","51.3329835133","12.3731106571","Platane","Platanus x acerifolia","Platanus","Straße des 17. Juni",2002,22,"Zentrum-Süd","35220",20,"20","1"
"16816","51.3317144352","12.3742002273","Winter-Linde 'Rancho'","Tilia cordata 'Rancho'","Tilia","Emilienstraße",2023,1,"Zentrum-Süd","134114",45,"65","2"
"94233","51.3293236652","12.3084600963","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20497",50,"50","1"
"id-29921","51.347437156","12.3976781835","Robinie 'Sandraudiga'","Robinia pseudoacacia 'Sandraudiga'","Robinia","Rosa-Luxemburg-Straße",2018,6,"Neustadt-Neuschönefeld","9172",20,"90","8"
"id-60275","51.3277758248","12.2791304946","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76348",100,"300","3"
"11875","51.3229365205","12.3216447406","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42166",100,"250","4"
"id-60116","51.3119587634","12.2837534599","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76232",100,"500","5"
"id-30653","51.3419026434","12.4059469389","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Hermann-Liebmann-Straße",2011,13,"Neustadt-Neuschönefeld","9044",40,"680","17"
"16758","51.3404148103","12.3152400807","Brabanter Silber-Linde","Tilia tomentosa 'Brabant'","Tilia","Merseburger Straße",2024,0,"Altlindenau","43717",30,"120","4"
"97041","51.325512861","12.2896329384","Stiel-Eiche","Quercus robur","Quercus","WG Grünau WK 5.1-Garskestraße/Lützner Straße/Schönauer Straße",2020,4,"Schönau","78017",100,"100","1"
"id-57799","51.3258980166","12.276698046","Nelken-Kirsche","Prunus serrulata 'Kanzan'","Prunus","Mühlhäuser Ring",2014,10,"Schönau","74222",30,"385","20"
"id-60290","51.3270389568","12.2741566155","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76318",100,"600","6"
"102043","51.322003016","12.3209451246","Haus-Apfel 'Topaz'","Malus domestica 'Topaz'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2020,4,"Plagwitz","G42202",150,"500","5"
"id-55863","51.3431798667","12.3174170748","Winter-Linde 'Rancho'","Tilia cordata 'Rancho'","Tilia","Rosenmüllerstraße",2011,13,"Leutzsch","71509",25,"25","1"
"id-60103","51.3133099928","12.2925154553","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76219",150,"450","3"
"9094","51.3146315085","12.328137956","Zier-Apfel 'Hopa'","Malus 'Hopa'","Malus","Volkspark Kleinzschocher",2010,14,"Kleinzschocher","G1139",30,"30","1"
"13678","51.3209207838","12.2547832474","Silber-Linde","Tilia tomentosa","Tilia","Park Miltitz",2020,4,"Miltitz","G49707",100,"100","1"
"id-60306","51.3273332076","12.2772386087","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76336",100,"400","4"
"id-1990","51.3202712071","12.2546792313","Spitz-Ahorn","Acer platanoides","Acer","Auenweg",2012,12,"Miltitz","51968",50,"100","2"
"14390","51.3292544135","12.3087966494","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2020,4,"Schönau","G20485",50,"50","1"
"id-27692","51.332829625","12.3734834179","Ungarische Eiche","Quercus frainetto","Quercus","Peterssteinweg",2015,9,"Zentrum-Süd","38860",50,"315","7"
"90149","51.3293000075","12.3084052049","Schwedische Mehlbeere","Sorbus intermedia","Sorbus","Lindenauer Hafen",2015,9,"Schönau","G20496",50,"50","1"
"15799","51.3206716995","12.2852668469","Hopfenbuche","Ostrya carpinifolia","Ostrya","Ulmer Straße",2023,1,"Grünau-Mitte","35046",100,"200","2"
"id-60293","51.3270639016","12.2746677839","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76321",100,"400","4"
"id-25294","51.3152095427","12.4199340793","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Naunhofer Straße",2014,10,"Stötteritz","24385",50,"50","1"
"6228","51.3468031461","12.3143373329","Säulen-Hainbuche 'Frans Fontaine'","Carpinus betulus 'Frans Fontaine'","Carpinus","Sattelhofstraße",2023,1,"Leutzsch","124989",15,"15","1"
"id-1996","51.320204204","12.2542844859","Spitz-Ahorn","Acer platanoides","Acer","Auenweg",2012,12,"Miltitz","51971",50,"50","1"
"id-57974","51.3233672385","12.3235197533","Feld-Ahorn","Acer campestre","Acer","Weg 5202",2013,11,"Plagwitz","73662",100,"735","10"
"3316","51.3253473454","12.2739760392","Zerr-Eiche","Quercus cerris","Quercus","Kiewer Straße",2021,3,"Schönau","47565",100,"500","5"
"1383","51.3473817786","12.3978134361","Säulen-Hainbuche 'Frans Fontaine'","Carpinus betulus 'Frans Fontaine'","Carpinus","Mariannenstraße",2020,4,"Neustadt-Neuschönefeld","8211",20,"80","7"
"id-60285","51.3274140507","12.2777097183","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76339",100,"400","4"
"id-28432","51.3337232664","12.3970911861","Gefülltblühende Rosskastanie","Aesculus hippocastanum 'Baumannii'","Aesculus","Johannisallee",2003,21,"Reudnitz-Thonberg","22376",30,"50","2"
"id-6992","51.3103752459","12.3692558919","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Windscheidstraße",1995,29,"Connewitz","42622",100,"100","1"
"9551","51.3288050301","12.4190562693","Strauch - Rosskastanie","Aesculus parviflora","Aesculus","Ostfriedhof",2008,16,"Anger-Crottendorf","G43733",60,"290","5"
"id-60113","51.3127875404","12.2879364234","Platane","Platanus x acerifolia","Platanus","Ratzelstraße",2019,5,"Grünau-Siedlung","76229",100,"400","4"
"3046","51.3387440436","12.2988617246","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Schomburgkstraße",2021,3,"Neulindenau","45757",100,"100","1"
"id-60288","51.3270243521","12.2738346186","Stiel-Eiche","Quercus robur","Quercus","Lyoner Straße",2019,5,"Schönau","76316",100,"400","4"
